fuel,km_drove,location,model,owner,price,url
Diesel,31756 ,Delhi,Mahindra XUV500 W9 2018,First Owner,1395000,https://droom.in/product/mahindra-xuv500-w9-2018-5f2aadc6e6865daa068b45d4
Diesel,19724 ,Delhi,MG Hector Sharp 2.0 Diesel 2019,First Owner,1705000,https://droom.in/product/mg-hector-sharp-20-diesel-2019-5f2a7c7f2d875d9f078b457f
Diesel,29733 ,Delhi,Maruti Suzuki Ertiga VDI Smart Hybrid 2018,First Owner,895000,https://droom.in/product/maruti-suzuki-ertiga-vdi-smart-hybrid-2018-5f2a7ad92d875da2068b45b5
Petrol,47000 ,Bangalore,Ford Ikon 1.6 ZXI JOSH 100 2005,First Owner,190000,https://droom.in/product/ford-ikon-16-zxi-josh-100-2005-5f30db36878a5d8a068b4573
Diesel,120000 ,Hyderabad,Ford Figo 1.5 TDCI Titanium 2013,First Owner,250000,https://droom.in/product/ford-figo-15-tdci-titanium-2013-5f22cbb6c873834a0e8b48af
Diesel,104810 ,Rajkot,Ford Figo Duratorq EXI 2012,First Owner,250000,https://droom.in/product/ford-figo-duratorq-exi-2012-5f22cc79c873834a0e8b49f3
Diesel,10890 ,Navi Mumbai,Chevrolet Beat LS Diesel 2012,First Owner,180000,https://droom.in/product/chevrolet-beat-ls-diesel-2012-5f31596502865dcc073de677
Diesel,30000 ,Mumbai,Maruti Suzuki Vitara Brezza ZDi Plus 2016,First Owner,779682,https://droom.in/product/maruti-suzuki-vitara-brezza-zdi-plus-2016-5f3154b7856d4b801db38ac3
Diesel,30000 ,Mumbai,Skoda Rapid 1.5 TDI CR AMBITION ALLOY AT 2017,First Owner,819696,https://droom.in/product/skoda-rapid-15-tdi-cr-ambition-alloy-at-2017-5f3126d3856d4bae1ab38ad4
Diesel,30589 ,Delhi,Hyundai Creta 1.6 SX AT Diesel 2018,First Owner,1395000,https://droom.in/product/hyundai-creta-16-sx-at-diesel-2018-5f2bf52a7180adb6068b45f3
Diesel,21759 ,Delhi,Ford Endeavour Titanium 3.2 4x4 AT 2019,First Owner,3485000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2019-5f2beffd06724b100bb99986
Petrol,20963 ,Delhi,Maruti Suzuki Ertiga ZXI Smart Hybrid 2019,First Owner,895000,https://droom.in/product/maruti-suzuki-ertiga-zxi-smart-hybrid-2019-5f2bee26e16d4b69088b4571
Diesel,33756 ,Delhi,Mercedes-Benz E-Class E 220 d 2018,First Owner,4145000,https://droom.in/product/mercedes-benz-e-class-e-220-d-2018-5f2be761ad6e4bcc068b45cb
Petrol + Cng,67000 ,Delhi,Maruti Suzuki Wagon R LXi CNG 2012,First Owner,294000,https://droom.in/product/maruti-suzuki-wagon-r-lxi-cng-2012-5f2be3d6ad6e4baa078b4581
Petrol,65000 ,Delhi,Maruti Suzuki Wagon R LXi BS-IV 2011,First Owner,256300,https://droom.in/product/maruti-suzuki-wagon-r-lxi-bs-iv-2011-5f2be2cce16d4bad068b45b1
Petrol,54000 ,Delhi,Maruti Suzuki Wagon R LXi 2013,First Owner,294500,https://droom.in/product/maruti-suzuki-wagon-r-lxi-2013-5f2be20172f4acde068b45d1
Petrol + Cng,59000 ,Delhi,Maruti Suzuki Wagon R LXi CNG 2012,First Owner,293400,https://droom.in/product/maruti-suzuki-wagon-r-lxi-cng-2012-5f2be1367180ade9078b4578
Diesel,14500 ,Jaipur,Mercedes-Benz GLE 250 d 2017,First Owner,4500000,https://droom.in/product/mercedes-benz-gle-250-d-2017-5f2c3bb306724b6b1bb999a2
Diesel,18500 ,Jaipur,Audi A6 2.0 TDI 2016,First Owner,2750000,https://droom.in/product/audi-a6-20-tdi-2016-5f2c31a71581adf5068b45b3
Diesel,97730 ,Ludhiana,Audi A4 2.0 TDI 2008,Second Owner,1350000,https://droom.in/product/audi-a4-20-tdi-2008-5f2c2e7f61865d7d068b45a1
Diesel,95632 ,Ludhiana,Audi A4 2.0 TDI 2012,Second Owner,1680000,https://droom.in/product/audi-a4-20-tdi-2012-5f2c2d3ed3f3acc8068b45ac
Petrol,28000 ,Delhi,Toyota Corolla Altis 1.8 V AT 2016,First Owner,1350000,https://droom.in/product/toyota-corolla-altis-18-v-at-2016-5f2c0efdc6714bd8078b4583
Petrol,10000 ,Chatra,Maruti Suzuki Swift VXi 2017,First Owner,500000,https://droom.in/product/maruti-suzuki-swift-vxi-2017-5f2c04197180ad89068b4626
Diesel,86800 ,Ludhiana,Toyota Fortuner 3.0 4x2 MT 2012,Second Owner,1560000,https://droom.in/product/toyota-fortuner-30-4x2-mt-2012-5f2c01f4d3f3acd1068b4570
Diesel,95721 ,Ludhiana,Audi Q5 2.0 TDI 2014,Third Owner,2590000,https://droom.in/product/audi-q5-20-tdi-2014-5f2bffb37180aded098b456a
Diesel,86250 ,Ludhiana,Ford Endeavour Titanium 3.2 4x4 AT 2017,Second Owner,2650000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2017-5f2bfe3e1581adca068b4570
Diesel,95100 ,Ludhiana,Mercedes-Benz S-Class S 350 CDI 2011,Third Owner,2990000,https://droom.in/product/mercedes-benz-s-class-s-350-cdi-2011-5f2bfb77d380adea0dc2fea9
Diesel,65840 ,Ludhiana,Mercedes-Benz E-class E 350 d 2010,First Owner,1850000,https://droom.in/product/mercedes-benz-e-class-e-350-d-2010-5f2bf99ad380adea0dc2fea1
Petrol,29807 ,Delhi,Honda City VX CVT i-VTEC 2018,First Owner,1125000,https://droom.in/product/honda-city-vx-cvt-i-vtec-2018-5f2bf8a906724ba01fb99916
Diesel,20444 ,Delhi,Hyundai Elite i20 Magna Executive 1.4 CRDi 2019,First Owner,745000,https://droom.in/product/hyundai-elite-i20-magna-executive-14-crdi-2019-5f2a76335780adc5068b45a6
Petrol,105000 ,Ludhiana,Toyota Camry 2.4 AT 2006,First Owner,371200,https://droom.in/product/toyota-camry-24-at-2006-5f2a73062d875da2068b45b0
Diesel,21000 ,Jaipur,Audi A4 35 TDI Technology 2017,First Owner,3400000,https://droom.in/product/audi-a4-35-tdi-technology-2017-5f28d93c06724b9e0a088d34
Diesel,74000 ,Delhi,Audi A4 2.0 TDI 177 Bhp Premium Plus 2012,Second Owner,975000,https://droom.in/product/audi-a4-20-tdi-177-bhp-premium-plus-2012-5f26ab7e696e4b170a31557f
Petrol,12500 ,Mumbai,Mercedes-Benz E-Class E 200 2017,First Owner,3500000,https://droom.in/product/mercedes-benz-e-class-e-200-2017-5f27c88ae5865df50be74301
Petrol,75000 ,Bangalore,Honda City V i-VTEC 2015,Second Owner,620000,https://droom.in/product/honda-city-v-i-vtec-2015-5f314787856d4b2b1cb38ac6
Diesel,105500 ,Delhi,Honda City VX i-DTEC 2014,First Owner,516000,https://droom.in/product/honda-city-vx-i-dtec-2014-5f316da2856d4b111fb38ae7
Petrol,43342 ,Guwahati,Ford Figo EXI DURATEC 1.2 2010,First Owner,180000,https://droom.in/product/ford-figo-exi-duratec-12-2010-5f22caf2c873834a0e8b4797
Diesel,21500 ,Jaipur,Mercedes-Benz E-Class E 250 CDI 2013,First Owner,2100000,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-2013-5f28d7143b81ad7f0ae28b97
Diesel,18500 ,Jaipur,Toyota Fortuner Sigma 4 2017,First Owner,2750000,https://droom.in/product/toyota-fortuner-sigma-4-2017-5f28d5d43b81adc709e28ba6
Diesel,19540 ,Mumbai,BMW 3 Series 320d Luxury Line 2019,First Owner,4100000,https://droom.in/product/bmw-3-series-320d-luxury-line-2019-5f28cd4ae6865d8807ff9c1e
Diesel,41200 ,Mumbai,Audi Q3 35 TDI Quattro 2017,First Owner,2900000,https://droom.in/product/audi-q3-35-tdi-quattro-2017-5f28b0017c6d4bf7070093c9
Diesel,15400 ,Mumbai,BMW 3 Series 320d Luxury Line 2019,First Owner,4000000,https://droom.in/product/bmw-3-series-320d-luxury-line-2019-5f28ae8f3b81adab07e28ba2
Petrol,42500 ,Mumbai,BMW 5 Series 525i 2007,First Owner,1075000,https://droom.in/product/bmw-5-series-525i-2007-5f28ad74a9865dd3070e7bb8
Diesel,34651 ,Mumbai,BMW X1 xDrive20d xLine 2018,First Owner,2900000,https://droom.in/product/bmw-x1-xdrive20d-xline-2018-5f28ac32a9865db5070e7bb9
Diesel,18540 ,Mumbai,BMW 3 Series 320d Luxury Line 2019,First Owner,4000000,https://droom.in/product/bmw-3-series-320d-luxury-line-2019-5f28aaea3b81adb007e28b98
Diesel,33756 ,Delhi,Mercedes-Benz E-Class E 220 d 2018,First Owner,4145000,https://droom.in/product/mercedes-benz-e-class-e-220-d-2018-5f2be761ad6e4bcc068b45cb
Petrol + Cng,67000 ,Delhi,Maruti Suzuki Wagon R LXi CNG 2012,First Owner,294000,https://droom.in/product/maruti-suzuki-wagon-r-lxi-cng-2012-5f2be3d6ad6e4baa078b4581
Petrol,65000 ,Delhi,Maruti Suzuki Wagon R LXi BS-IV 2011,First Owner,256300,https://droom.in/product/maruti-suzuki-wagon-r-lxi-bs-iv-2011-5f2be2cce16d4bad068b45b1
Petrol,54000 ,Delhi,Maruti Suzuki Wagon R LXi 2013,First Owner,294500,https://droom.in/product/maruti-suzuki-wagon-r-lxi-2013-5f2be20172f4acde068b45d1
Petrol + Cng,59000 ,Delhi,Maruti Suzuki Wagon R LXi CNG 2012,First Owner,293400,https://droom.in/product/maruti-suzuki-wagon-r-lxi-cng-2012-5f2be1367180ade9078b4578
Petrol,20897 ,Delhi,Jaguar XE Prestige 2019,First Owner,3776000,https://droom.in/product/jaguar-xe-prestige-2019-5f2bdf72ad6e4b8b068b45c7
Petrol + Cng,68000 ,Delhi,Maruti Suzuki Wagon R LXi CNG 2013,First Owner,321900,https://droom.in/product/maruti-suzuki-wagon-r-lxi-cng-2013-5f2bde311a81adcf0c7b55de
Diesel,20967 ,Delhi,Maruti Suzuki Ertiga VDI Smart Hybrid 2019,First Owner,950000,https://droom.in/product/maruti-suzuki-ertiga-vdi-smart-hybrid-2019-5f2bdb12e16d4bb1068b458c
Diesel,31636 ,Delhi,Toyota Innova Crysta 2.4 ZX 7 STR 2018,First Owner,2145000,https://droom.in/product/toyota-innova-crysta-24-zx-7-str-2018-5f2bd96c1a81ad2e0c7b55df
Diesel,19057 ,Delhi,Toyota Innova Crysta 2.4 G Plus 7 STR 2019,First Owner,1605000,https://droom.in/product/toyota-innova-crysta-24-g-plus-7-str-2019-5f2bd68206724b050bb9995a
Petrol,13445 ,Delhi,Kia Seltos GTX Plus 1.4 Petrol 2019,First Owner,1589000,https://droom.in/product/kia-seltos-gtx-plus-14-petrol-2019-5f2bd4b51a81add50c7b55b6
Diesel,34000 ,Ludhiana,Toyota Etios VX D 2015,First Owner,730000,https://droom.in/product/toyota-etios-vx-d-2015-5f2bb8b01a81adee097b55df
Petrol,68000 ,Bangalore,Hyundai Santro Xing XL ERLX EURO III 2006,Second Owner,175000,https://droom.in/product/hyundai-santro-xing-xl-erlx-euro-iii-2006-5e4e5234b7f4ac3c392bd718
Petrol,48000 ,Delhi,Honda City ZX GXi 2008,First Owner,180000,https://droom.in/product/honda-city-zx-gxi-2008-5f0d8934daa74c0d2a499a23
Diesel,100686 ,Delhi,Ford EcoSport Titanium+ 1.5L TDCi 2017,First Owner,675000,https://droom.in/product/ford-ecosport-titanium-15l-tdci-2017-5f22c9d9c873834a0e8b459f
Diesel,53000 ,Mumbai,BMW 5 Series 520d 2012,Second Owner,1474000,https://droom.in/product/bmw-5-series-520d-2012-5f323db169865d440bdcf53d
Diesel,75000 ,Bangalore,Maruti Suzuki Swift VDi 2010,Third Owner,340000,https://droom.in/product/maruti-suzuki-swift-vdi-2010-5f323b9269865d410bdcf558
Petrol,80000 ,Bangalore,Hyundai Santro LS 2001,Fourth Owner Or More,95000,https://droom.in/product/hyundai-santro-ls-2001-5f323bbd646e4b3d0842332c
Petrol,55554 ,Chandigarh,Hyundai Elite i20 Sportz 1.2 2017,First Owner,519600,https://droom.in/product/hyundai-elite-i20-sportz-12-2017-5f325d9106724b6c36c251f1
Diesel,91000 ,Pune,Hyundai Verna 1.6 CRDI SX (O) 2012,First Owner,435000,https://droom.in/product/hyundai-verna-16-crdi-sx-o-2012-5f32cbb3e38a5dc8068b458a
Petrol,68000 ,Bangalore,Hyundai i20 Asta 1.2 2009,Second Owner,350000,https://droom.in/product/hyundai-i20-asta-12-2009-5f327ec1a18a5d84078b457c
Petrol,18000 ,Delhi,Ford EcoSport Titanium + 1.5L Ti-VCT 2018,First Owner,975000,https://droom.in/product/ford-ecosport-titanium-15l-ti-vct-2018-5f22c9fcc873834a0e8b45d7
Petrol,30000 ,Mumbai,Tata Nexon Kraz Plus Petrol 2019,First Owner,700000,https://droom.in/product/tata-nexon-kraz-plus-petrol-2019-5f312ab306724b6f48b38acf
Diesel,55000 ,Jaipur,Toyota Fortuner 3.0 4X4 MT 2014,First Owner,1500000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2014-5f2d482e638a5d7f0a9e868b
Diesel,69000 ,Jaipur,Toyota Fortuner 3.0 4X4 MT 2010,First Owner,900000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2010-5f2d4442638a5d46089e86b3
Diesel,52000 ,Delhi,Audi A4 35 TDI Premium Plus 2016,First Owner,2700000,https://droom.in/product/audi-a4-35-tdi-premium-plus-2016-5f2d43f428875dbf091e9dcc
Diesel,12000 ,Mumbai,Mercedes-Benz CLA 200 CDI Sport 2016,First Owner,2750000,https://droom.in/product/mercedes-benz-cla-200-cdi-sport-2016-5f2d40b8466e4b1109b717eb
Diesel,14800 ,Mumbai,Land Rover Discovery Sport HSE 2016,First Owner,3800000,https://droom.in/product/land-rover-discovery-sport-hse-2016-5f2d3eea06724b136bcca20f
Diesel,69808 ,Hyderabad,Toyota Fortuner 3.0 4x2 MT 2013,Second Owner,1800000,https://droom.in/product/toyota-fortuner-30-4x2-mt-2013-5d2d6f29cef3ac54081e467c
Diesel,25400 ,Jaipur,Land Rover Range Rover 3.6 TDV8 Vogue SE 2011,First Owner,4100000,https://droom.in/product/land-rover-range-rover-36-tdv8-vogue-se-2011-5f2cbd981c81ad0e081094aa
Diesel,88000 ,Delhi,Toyota Innova 2.5 VX 7 STR BS IV 2014,Third Owner,750000,https://droom.in/product/toyota-innova-25-vx-7-str-bs-iv-2014-5f2c6067ccf3aca2068b456a
Petrol,15000 ,Delhi,Honda City V i-VTEC 2019,First Owner,1075000,https://droom.in/product/honda-city-v-i-vtec-2019-5f2c466761865da1068b45d9
Diesel,32000 ,Delhi,Audi A4 35 TDI Premium Plus 2016,First Owner,2730000,https://droom.in/product/audi-a4-35-tdi-premium-plus-2016-5f2d1cf1828a5d1708d9fcaf
Petrol,85000 ,Delhi,Maruti Suzuki Swift VXi 2011,First Owner,326800,https://droom.in/product/maruti-suzuki-swift-vxi-2011-5f2d1d7654f4ac0e08929078
Diesel,55000 ,Jaipur,Toyota Fortuner 3.0 4X4 MT 2014,First Owner,1500000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2014-5f2d482e638a5d7f0a9e868b
Diesel,69000 ,Jaipur,Toyota Fortuner 3.0 4X4 MT 2010,First Owner,900000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2010-5f2d4442638a5d46089e86b3
Diesel,52000 ,Delhi,Audi A4 35 TDI Premium Plus 2016,First Owner,2700000,https://droom.in/product/audi-a4-35-tdi-premium-plus-2016-5f2d43f428875dbf091e9dcc
Petrol,19000 ,Mohali,Maruti Suzuki Alto LXi 2008,First Owner,145000,https://droom.in/product/maruti-suzuki-alto-lxi-2008-5f2bc4111a81ad2d0c7b55a8
Diesel,32569 ,Ludhiana,Toyota Etios VX D 2015,First Owner,720000,https://droom.in/product/toyota-etios-vx-d-2015-5f2bbba8d9f4ac17083437e5
Petrol,24000 ,Delhi,Hyundai Grand i10 Magna AT 1.2 Kappa VTVT 2018,First Owner,510000,https://droom.in/product/hyundai-grand-i10-magna-at-12-kappa-vtvt-2018-5f2b1475cef3acb80a00ee59
Petrol,76000 ,Delhi,Hyundai Sonata 2.4 GDi AT 2014,First Owner,750000,https://droom.in/product/hyundai-sonata-24-gdi-at-2014-5f2b10bf1581ad3b08477dff
Diesel,66000 ,Delhi,Maruti Suzuki Ciaz ZDi+ SHVS 2016,First Owner,680000,https://droom.in/product/maruti-suzuki-ciaz-zdi-shvs-2016-5f2b0e7706724b7b4db9992e
Diesel,42000 ,Delhi,Maruti Suzuki Dzire ZDi+ 2017,First Owner,690000,https://droom.in/product/maruti-suzuki-dzire-zdi-2017-5f2b0d241581ade707477dfd
Petrol,45000 ,Delhi,Maruti Suzuki Ignis Zeta 1.2 AT 2017,First Owner,440000,https://droom.in/product/maruti-suzuki-ignis-zeta-12-at-2017-5f2afdbdcef3ac9c0a00ee43
Diesel,25400 ,Jaipur,Land Rover Range Rover 3.6 TDV8 Vogue SE 2011,First Owner,4100000,https://droom.in/product/land-rover-range-rover-36-tdv8-vogue-se-2011-5f2cbd981c81ad0e081094aa
Diesel,88000 ,Delhi,Toyota Innova 2.5 VX 7 STR BS IV 2014,Third Owner,750000,https://droom.in/product/toyota-innova-25-vx-7-str-bs-iv-2014-5f2c6067ccf3aca2068b456a
Petrol,15000 ,Delhi,Honda City V i-VTEC 2019,First Owner,1075000,https://droom.in/product/honda-city-v-i-vtec-2019-5f2c466761865da1068b45d9
Petrol,25000 ,Agra,Toyota Innova Crysta 2.7 GX AT 7 STR 2019,First Owner,1775000,https://droom.in/product/toyota-innova-crysta-27-gx-at-7-str-2019-5f2c437861865d8a068b45b8
Petrol,4850 ,Jaipur,Mercedes-Benz C-Class Cabriolet C 300 2019,First Owner,6600000,https://droom.in/product/mercedes-benz-c-class-cabriolet-c-300-2019-5f2c4113d3f3ac32098b4587
Petrol,14744 ,Delhi,Kia Seltos GTX Plus 1.4 Petrol 2019,First Owner,1595000,https://droom.in/product/kia-seltos-gtx-plus-14-petrol-2019-5f2bd296ad6e4b93068b4582
Diesel,17563 ,Delhi,Maruti Suzuki Ertiga VDI Smart Hybrid 2019,First Owner,945000,https://droom.in/product/maruti-suzuki-ertiga-vdi-smart-hybrid-2019-5f2bd0c706724bc70eb99947
Diesel,15400 ,Mumbai,BMW 3 Series 320d Luxury Line 2019,First Owner,4000000,https://droom.in/product/bmw-3-series-320d-luxury-line-2019-5f28ae8f3b81adab07e28ba2
Petrol,76000 ,Delhi,Hyundai Sonata 2.4 GDi AT 2014,First Owner,750000,https://droom.in/product/hyundai-sonata-24-gdi-at-2014-5f2b10bf1581ad3b08477dff
Diesel,66000 ,Delhi,Maruti Suzuki Ciaz ZDi+ SHVS 2016,First Owner,680000,https://droom.in/product/maruti-suzuki-ciaz-zdi-shvs-2016-5f2b0e7706724b7b4db9992e
Diesel,42000 ,Delhi,Maruti Suzuki Dzire ZDi+ 2017,First Owner,690000,https://droom.in/product/maruti-suzuki-dzire-zdi-2017-5f2b0d241581ade707477dfd
Petrol,45000 ,Delhi,Maruti Suzuki Ignis Zeta 1.2 AT 2017,First Owner,440000,https://droom.in/product/maruti-suzuki-ignis-zeta-12-at-2017-5f2afdbdcef3ac9c0a00ee43
Diesel,19324 ,Delhi,Maruti Suzuki Ertiga VDI Smart Hybrid 2019,First Owner,965000,https://droom.in/product/maruti-suzuki-ertiga-vdi-smart-hybrid-2019-5f2a9f1e33f4acc3068b45b6
Diesel,20252 ,Delhi,Toyota Innova Crysta 2.8 ZX AT 7 STR 2019,First Owner,2299000,https://droom.in/product/toyota-innova-crysta-28-zx-at-7-str-2019-5f2a9688a76e4b17098b4568
Petrol,29532 ,Delhi,Hyundai Creta 1.6 SX AT Petrol 2018,First Owner,1195000,https://droom.in/product/hyundai-creta-16-sx-at-petrol-2018-5f2a9302226e4bfc088b4567
Diesel,55000 ,Delhi,Hyundai Elite i20 Sportz 1.4 CRDi 2018,First Owner,680000,https://droom.in/product/hyundai-elite-i20-sportz-14-crdi-2018-5f296b8e806d4bf7078b4570
Diesel,68000 ,Delhi,Hyundai Verna 1.6 CRDI SX 2016,First Owner,670000,https://droom.in/product/hyundai-verna-16-crdi-sx-2016-5f2965a7806d4bb4068b4586
Diesel,100000 ,Faridabad,Audi A4 2.0 TDI 177 BHP Premium Sport 2013,Second Owner,1024850,https://droom.in/product/audi-a4-20-tdi-177-bhp-premium-sport-2013-5f322acc69865d6d0adcf53c
Petrol,66000 ,Mumbai,Honda Civic 1.8 V AT 2007,First Owner,174125,https://droom.in/product/honda-civic-18-v-at-2007-5f1fefd59780adb30b97326a
Diesel,75400 ,Mumbai,Skoda Yeti Elegance 4x4 2011,First Owner,422875,https://droom.in/product/skoda-yeti-elegance-4x4-2011-5f1fead89780ad820b97326c
Petrol,76000 ,Gurgaon,Hyundai i20 Asta (O) 1.2 2012,First Owner,273625,https://droom.in/product/hyundai-i20-asta-o-12-2012-5f1eaa91016e4b89068b4588
Diesel,62000 ,Gurgaon,Mahindra XUV500 W6 2014,First Owner,567150,https://droom.in/product/mahindra-xuv500-w6-2014-5f1ea87d016e4bed068b4572
Diesel,57000 ,Delhi,Maruti Suzuki Ciaz ZDi+ SHVS 2017,First Owner,706450,https://droom.in/product/maruti-suzuki-ciaz-zdi-shvs-2017-5f1be6e706724b3f56b9af3f
Petrol,80000 ,Bangalore,Hyundai i10 Era 2008,Third Owner,194025,https://droom.in/product/hyundai-i10-era-2008-5efac11ba48a5d410f32751a
Diesel,82000 ,Bangalore,Ford EcoSport Trend 1.5L TDCI 2013,Second Owner,497500,https://droom.in/product/ford-ecosport-trend-15l-tdci-2013-5efabf43daa74c1a433274c2
Petrol,57000 ,Bangalore,Renault KWID RXT 2015,Second Owner,278600,https://droom.in/product/renault-kwid-rxt-2015-5efabb9d438a5d3a0dca8acc
Petrol,38000 ,Bangalore,Tata Nano Twist XT 2014,Second Owner,149250,https://droom.in/product/tata-nano-twist-xt-2014-5ef9db1ad5f4ac6f0efb379c
Diesel,48000 ,Bangalore,Honda Amaze 1.5 EX i-DTEC 2016,First Owner,497500,https://droom.in/product/honda-amaze-15-ex-i-dtec-2016-5e3a9facfe855dd6068b4569
Diesel,57000 ,Delhi,Audi Q7 3.0 TDI Quattro Premium Plus 2014,First Owner,2790000,https://droom.in/product/audi-q7-30-tdi-quattro-premium-plus-2014-5ddce0411f865db4068b4567
Petrol,26000 ,Delhi,Mercedes-Benz CLA 200 Petrol Sport 2016,First Owner,2100000,https://droom.in/product/mercedes-benz-cla-200-petrol-sport-2016-5e75f6a2a38a5d6f5a38a845
Diesel,9856 ,Delhi,Mercedes-Benz M-Class ML 350 CDI 2015,First Owner,4780000,https://droom.in/product/mercedes-benz-m-class-ml-350-cdi-2015-5c456dd605724bec0735ef07
Petrol + Cng,69000 ,Thane,Maruti Suzuki WAGON R 1.0 LXI CNG 2014,First Owner,315000,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2014-5f0ff0f1696e4b0c088b458b
Diesel,65000 ,Delhi,Audi Q3 2.0 TDI quattro Premium 2014,Second Owner,1415000,https://droom.in/product/audi-q3-20-tdi-quattro-premium-2014-5e73027e658a5da8614ae39e
Diesel,67000 ,Delhi,Audi A6 2.0 TDI PREMIUM 2013,First Owner,1607200,https://droom.in/product/audi-a6-20-tdi-premium-2013-5c557085856d4be7126f69b7
Diesel,48000 ,Delhi,Hyundai Verna CRDI 1.6 EX AT 2013,First Owner,475000,https://droom.in/product/hyundai-verna-crdi-16-ex-at-2013-5dfce6d597f4aca5068b4568
Diesel,73000 ,Delhi,Toyota Fortuner 3.0 4x2 MT 2015,First Owner,1750000,https://droom.in/product/toyota-fortuner-30-4x2-mt-2015-5bc46586c87383bcb8364ffc
Diesel,66905 ,Delhi,Audi Q3 2.0 TDI Quattro Premium Plus 2013,First Owner,1520000,https://droom.in/product/audi-q3-20-tdi-quattro-premium-plus-2013-5e15c472df714b1d0704d354
Diesel,47325 ,Delhi,Hyundai Verna Fluidic CRDi 1.6 EX AT 2013,First Owner,425000,https://droom.in/product/hyundai-verna-fluidic-crdi-16-ex-at-2013-5e50ca66056e4b3b0efec1da
Petrol,70000 ,Pune,Honda CR-V 2.4L 2WD 2008,Second Owner,450000,https://droom.in/product/honda-cr-v-24l-2wd-2008-5d9e020d086e4b4d164aa4ec
Diesel,50000 ,Delhi,Audi A6 2.0 TDI PREMIUM PLUS 2014,First Owner,1950000,https://droom.in/product/audi-a6-20-tdi-premium-plus-2014-5e15bff8846e4b1f07660438
Diesel,39000 ,Delhi,Audi A3 35 TDI Premium Plus + Sunroof 2016,First Owner,1960000,https://droom.in/product/audi-a3-35-tdi-premium-plus-sunroof-2016-5c5566777280addc07219c65
Diesel,35000 ,Ghaziabad,Toyota Fortuner 3.0 4x4 AT 2015,First Owner,2000000,https://droom.in/product/toyota-fortuner-30-4x4-at-2015-5c6b6f36668a5d7a0e869149
Diesel,67000 ,Delhi,Audi Q5 3.0 TDI quattro premium plus 2015,First Owner,2200000,https://droom.in/product/audi-q5-30-tdi-quattro-premium-plus-2015-5e3403523c81ad6d0705fb91
Diesel,55000 ,Delhi,Mercedes-Benz GLA 200 CDI Sport 2014,Second Owner,1690000,https://droom.in/product/mercedes-benz-gla-200-cdi-sport-2014-5e0d9d46fb80ad8857ef7528
Petrol,9425 ,Delhi,Toyota Etios VX 2011,First Owner,375000,https://droom.in/product/toyota-etios-vx-2011-5c70e4251d81ad9b068b456b
Diesel,100000 ,Tirur,Toyota Corolla G 2011,Second Owner,475000,https://droom.in/product/toyota-corolla-g-2011-5f1c4e1c676e4b4f0a8b4567
Petrol,14000 ,Delhi,Mercedes-Benz CLA 200 Petrol Sport 2017,First Owner,2500000,https://droom.in/product/mercedes-benz-cla-200-petrol-sport-2017-5e71c58875f4ac7c068b4568
Diesel,33000 ,Ghaziabad,Land Rover Range Rover 3.6 TDV8 Vogue SE 2011,First Owner,4685000,https://droom.in/product/land-rover-range-rover-36-tdv8-vogue-se-2011-5c681fd96f80ad3e0b50c1bf
Diesel,45800 ,Nagaur,Ford Endeavour 2.5L 4x2 2012,First Owner,600000,https://droom.in/product/ford-endeavour-25l-4x2-2012-5f172d5be0714bcc068b4625
